id_user,variant,new_active_listing,new_booked_listing,new_cancelled_listing,hrs_to_cohort
67439,control,0,0,0,8.165690229295876
36904,control,0,0,0,34.92578800890056
107925,control,0,0,0,6.093698428018084
68495,control,1,0,0,1.3733869793557556
11154,treatment,0,0,0,36.32896742035816
90572,treatment,1,0,0,47.885835560313396
67600,treatment,0,0,0,12.420256154923702
68267,control,1,0,0,18.420873497745625
102507,treatment,1,1,0,7.156490624602884
110254,treatment,0,0,0,38.10968193773885
90830,treatment,1,0,0,7.018769278160206
13966,control,0,0,0,3.292737739255813
24052,treatment,1,0,0,38.92456227129378
110456,control,0,0,0,1.9019058654778151
54624,control,1,0,0,3.679068049516372
36272,treatment,0,0,0,36.37882221116362
93584,treatment,0,0,0,18.972411893469772
63216,treatment,1,0,0,23.438910085306954
42521,treatment,0,0,0,27.398984990275842
73650,treatment,1,0,0,0.47644994585699757
63872,control,0,0,0,26.753128075909014
91754,control,0,0,0,15.773703789296142
74169,treatment,1,0,0,31.93118040575933
18371,treatment,1,0,0,34.16361038843478
65489,control,0,0,0,26.324467775120464
37716,control,0,0,0,33.17133424908292
29901,treatment,1,0,0,41.07697318014402
1659,treatment,0,0,0,5.221011153205239
19068,control,0,0,0,15.460292932732138
55948,treatment,1,0,0,3.4675543358678036
14183,control,0,0,0,28.474966243229638
78593,control,0,0,0,17.630208969539144
109046,treatment,0,0,0,21.37272787933809
69869,control,0,0,0,8.189353773651382
25407,control,0,0,0,36.333787500160604
36888,treatment,1,1,0,26.39098619186766
24059,control,0,0,0,42.44297168057644
105342,treatment,1,1,0,7.189306230066168
43097,control,0,0,0,7.927196084096409
68043,control,0,0,0,4.730114166161958
97372,treatment,0,0,0,39.43579001921472
59359,treatment,1,0,0,30.254056498795848
1176,treatment,0,0,0,22.074464578982283
2314,treatment,0,0,0,0.9666137152442575
15379,treatment,0,0,0,34.46873521378915
84452,treatment,0,0,0,33.24679428755926
7768,control,0,0,0,6.814702532543216
40907,treatment,0,0,0,5.735405509058996
105472,treatment,0,0,0,15.77101375549767
22660,control,1,0,0,19.0502349075474
62196,control,1,1,0,26.940319599996304
48854,treatment,1,0,0,34.8676986414112
1462,control,1,0,0,33.94716588449994
105306,control,0,0,0,3.7364361681928373
84067,treatment,0,0,0,23.49989210326072
100751,treatment,1,0,0,1.7367668223921187
1114,control,0,0,0,17.50885044690425
74602,treatment,0,0,0,39.49289917021644
48787,treatment,0,0,0,39.99807255668029
71162,treatment,1,0,0,37.30100805392691
77881,control,0,0,0,29.516840128198403
39234,treatment,0,0,0,24.659713512297273
19876,control,1,0,0,1.0354418255722404
15636,control,0,0,0,43.81411392256855
89143,treatment,0,0,0,20.509485743489606
68908,treatment,1,0,0,1.400797037091331
17700,treatment,1,0,0,26.63685053439299
78992,control,0,0,0,20.865193606359085
80218,treatment,1,0,0,31.29124597324876
5871,treatment,0,0,0,36.87160595762013
19265,control,0,0,0,7.2449487568273625
65470,control,0,0,0,11.315951237883596
35836,control,1,0,0,5.126903480950235
22593,control,0,0,0,4.871927060591721
31928,treatment,0,0,0,30.948926908814826
56440,control,1,0,0,1.1034400084689298
17990,treatment,0,0,0,0.6085952778848556
98282,treatment,1,0,0,10.00653688860053
5413,control,0,0,0,4.885807859837592
63014,treatment,0,0,0,31.443217024337734
96841,control,1,0,0,6.147817405985667
108936,treatment,0,0,0,24.646200097473717
13743,treatment,0,0,0,19.60873038902914
31994,control,0,0,0,5.802130808316973
17075,control,0,0,0,1.846964828420186
20274,control,0,0,0,28.97305943710641
47560,control,0,0,0,30.664993961283972
44942,control,1,0,0,7.505810373589553
12139,treatment,1,0,0,30.539507626174515
34809,treatment,1,0,0,24.29549375734198
105048,treatment,0,0,0,18.198653803137336
89119,control,0,0,0,26.944580026622052
50766,treatment,0,0,0,24.37707590727025
87828,control,1,0,0,31.167695163454646
43175,treatment,1,1,0,10.26024019484635
5793,treatment,1,0,0,43.685901913716364
60476,treatment,1,1,1,8.06777272447645
28471,treatment,0,0,0,26.635884602253395
28392,treatment,1,1,0,12.116681714200382
30678,control,1,0,0,16.529594600519353
107909,treatment,0,0,0,13.665593453792651
105782,treatment,1,0,0,1.6014265268392238
84772,treatment,1,0,0,19.925948986363498
25327,treatment,1,0,0,9.129500661786269
70305,control,0,0,0,23.021869173353394
47546,control,1,0,0,37.20859758279488
58484,control,0,0,0,20.58763238060643
15136,control,0,0,0,42.002755570653854
51797,treatment,0,0,0,40.715360807924895
40916,control,0,0,0,11.044120417402349
62001,control,0,0,0,36.27885226249144
50419,treatment,0,0,0,5.612110949066587
69067,treatment,0,0,0,46.518128648316235
71630,control,0,0,0,16.587192129761803
91880,control,0,0,0,15.703952270328225
27869,control,0,0,0,6.645507655742143
67291,treatment,0,0,0,40.17106317740802
26032,treatment,0,0,0,14.85285838005156
6520,treatment,1,1,0,33.16256469873396
98788,treatment,1,1,0,44.65013396966392
67482,treatment,0,0,0,6.09818820897257
104645,control,0,0,0,42.155481590041674
28843,treatment,0,0,0,32.99496170331165
78670,control,0,0,0,45.292698737991536
12546,control,0,0,0,12.828681701077514
72693,control,1,0,0,16.43697399696864
53271,control,0,0,0,39.73191067917325
110674,treatment,0,0,0,25.0352656205695
25525,treatment,0,0,0,19.98632859422414
20510,control,0,0,0,18.92817023511949
105450,treatment,0,0,0,41.10749375604318
105844,treatment,0,0,0,46.38504502196193
105447,control,0,0,0,35.444140839920586
77495,treatment,0,0,0,45.968997674778294
52511,treatment,0,0,0,17.10258307540734
22326,control,1,0,0,25.90066370458481
15473,control,1,0,0,1.5656511235832822
57150,treatment,0,0,0,12.928035987032017
106961,control,0,0,0,2.943848245088618
38791,treatment,1,0,0,45.03703570581095
44681,treatment,0,0,0,19.44543700182162
44578,control,0,0,0,11.5750091659864
83639,treatment,1,1,0,11.68576164500425
103541,treatment,1,0,0,46.29079626731517
65775,control,0,0,0,3.090311236252576
18849,treatment,0,0,0,16.943626028879116
103080,treatment,0,0,0,11.273330973909827
54618,control,0,0,0,15.240749047404739
44408,control,0,0,0,35.885668294096696
42473,control,1,0,0,44.44329804613484
91085,control,0,0,0,36.182046176061995
91866,control,1,0,0,19.087166001713754
44800,treatment,0,0,0,43.08567858092277
109060,treatment,1,0,0,30.019586649399372
12868,treatment,0,0,0,43.02608685578667
100190,treatment,1,0,0,6.954400619710075
92587,treatment,1,0,0,15.784889389319835
102997,treatment,1,0,0,26.588294129504593
56887,control,1,0,0,10.390396438232063
56295,treatment,0,0,0,47.759594927415776
55457,control,1,0,0,25.872083638487602
65435,control,0,0,0,38.12088837774898
37302,control,1,0,0,23.212763748471946
104745,treatment,1,1,0,36.200382464619445
962,treatment,1,0,0,24.917913196887955
75659,control,1,0,0,0.6290190734767124
69898,treatment,0,0,0,11.16261157404514
1088,control,1,0,0,44.88911845221908
110068,treatment,1,0,0,32.78286103890992
85486,treatment,0,0,0,18.17900243015246
40878,treatment,0,0,0,9.258917034704726
78240,control,1,0,0,10.324540521381154
13239,control,0,0,0,11.901262853777721
70300,control,0,0,0,34.59236648510692
11173,treatment,1,1,0,22.446747357472617
89594,treatment,1,0,0,7.713970916935603
105404,control,0,0,0,34.04492855765201
11597,control,0,0,0,28.742333412941342
42784,treatment,0,0,0,42.60919940724526
101991,treatment,0,0,0,7.849142733927082
43036,control,0,0,0,5.762224134728559
5855,treatment,1,0,0,19.68876900927682
38323,treatment,1,0,0,11.307620155210172
23583,control,1,0,0,7.202003786384365
24073,control,1,0,0,16.580651936700537
103880,control,0,0,0,24.73713321413548
73976,control,0,0,0,5.581904724224206
42922,control,1,0,0,26.958648002291905
24572,treatment,1,0,0,10.370391448010503
36085,treatment,0,0,0,23.352852654403293
98770,control,1,0,0,39.66641307679056
90458,control,0,0,0,0.643006471592235
76564,control,0,0,0,12.80878568420354
88755,control,1,0,0,4.199637104113198
24879,treatment,1,0,0,16.78800951014128
41171,control,1,0,0,25.504706894535826
83228,treatment,1,0,0,37.13030010214719
91982,control,0,0,0,12.557092414139511
75228,treatment,0,0,0,3.3373259716209978
81485,control,1,1,0,9.482025581388847
53789,control,1,0,0,3.825536088611937
65818,treatment,0,0,0,2.84798511020722
108401,control,0,0,0,33.22596904057474
11675,treatment,1,0,0,4.382782917882162
7772,control,0,0,0,7.09387006468649
67815,treatment,1,0,0,2.891058374177475
95214,control,1,0,0,9.735082389048328
68640,treatment,1,0,0,24.954915795457996
28651,treatment,0,0,0,14.769410609460543
82467,treatment,0,0,0,18.83897109221556
51163,control,0,0,0,35.67939532512548
33161,treatment,1,0,0,39.198132230675114
35267,treatment,1,0,0,43.98958363095364
11652,treatment,0,0,0,11.121847056366983
79668,control,1,0,0,12.589376213803614
62174,control,0,0,0,20.92305848632207
106737,control,1,0,0,33.47296343296525
76732,control,0,0,0,0.4127460363456752
55474,control,1,1,0,30.066532097003126
20108,treatment,1,0,0,44.90355125763418
52626,treatment,0,0,0,22.380446380281153
58854,treatment,1,1,0,47.116675630254086
105501,treatment,0,0,0,11.349344770676499
17914,control,1,0,0,4.942045876664575
25735,treatment,1,0,0,40.74606668113651
77416,control,0,0,0,31.56040617602876
96209,control,0,0,0,17.321558997700162
58059,treatment,1,0,0,17.53371056982091
39809,control,1,0,0,40.614140553256995
100927,control,0,0,0,28.33634427049765
11927,treatment,0,0,0,0.27998958708227906
12420,treatment,0,0,0,24.520895879186458
59779,control,1,0,0,47.492356606744586
50327,treatment,0,0,0,6.368662553643894
882,control,0,0,0,25.549453152721984
53782,treatment,1,0,0,24.974043844250623
20516,treatment,0,0,0,20.184715733735654
19218,control,0,0,0,4.660239918944405
2113,treatment,0,0,0,17.579464336261964
32910,treatment,1,0,0,28.597029192110366
16567,treatment,0,0,0,27.930959544006114
107538,treatment,0,0,0,33.96237025213191
40564,control,1,0,0,30.815961214857705
74221,treatment,1,0,0,44.190349722153236
7500,treatment,0,0,0,34.656966581877874
25963,treatment,1,0,0,25.56679093816713
82802,control,0,0,0,43.19967797099003
98631,control,0,0,0,4.7615970589500485
36198,control,0,0,0,1.590269863901802
90104,control,1,0,0,46.78458970604944
59534,control,0,0,0,0.6276938595899317
71780,control,1,0,0,36.788616823532784
67862,control,0,0,0,20.281883165883652
23372,control,1,0,0,32.41077131917014
60127,control,0,0,0,14.330367046220012
109523,treatment,1,0,0,22.728721544874972
51301,treatment,1,0,0,41.045826973530225
5503,treatment,0,0,0,25.855897180473455
67140,treatment,0,0,0,1.6242538868561271
65859,control,0,0,0,14.260810950042382
31046,treatment,0,0,0,16.55478458850891
79441,control,0,0,0,5.862496578619495
42039,control,0,0,0,31.73597028864098
90751,control,0,0,0,27.46054276356878
63995,control,1,0,0,16.0443191077016
59013,treatment,1,0,0,9.136391392221652
17967,treatment,0,0,0,41.591264579060656
28126,treatment,0,0,0,39.80284967954865
89111,control,0,0,0,9.976968788376858
16882,control,0,0,0,4.88903783552245
25293,control,0,0,0,25.660531999369482
66591,control,0,0,0,9.20912918756851
24659,control,0,0,0,19.388792032589844
58278,control,0,0,0,20.455936648488663
65125,control,0,0,0,19.86638768228788
45385,control,1,0,0,19.806409439981763
63112,treatment,0,0,0,5.464424642493028
62109,control,0,0,0,35.8990747211541
77839,treatment,1,0,0,42.8234037285791
97021,treatment,1,0,0,46.699374500357735
66582,treatment,1,0,0,26.524009266212182
42880,control,1,0,0,15.88727037700071
52321,treatment,0,0,0,6.617823568623232
56491,treatment,1,0,0,1.7905150515692563
65262,treatment,0,0,0,16.579396434413187
85770,control,1,0,0,7.717574547878076
75068,control,0,0,0,17.095476288794
101854,treatment,1,0,0,8.353698244410635
58373,treatment,0,0,0,43.187783329398414
26461,control,1,0,0,46.80283518210871
89556,treatment,0,0,0,12.887358808078725
88364,control,1,0,0,35.404483835663164
20177,treatment,0,0,0,8.002344906765103
91500,control,1,0,0,30.343503553529917
98335,control,0,0,0,20.17184344537183
6886,control,1,0,0,3.1457417886789356
58084,treatment,1,0,0,36.408715626382495
34322,control,0,0,0,24.67420732728841
103308,treatment,1,0,0,37.85457491589412
63964,control,0,0,0,35.261989025524976
101066,control,1,0,0,17.81603787949742
101690,control,1,0,0,35.292365194294426
110448,treatment,1,0,0,47.22428704227694
64450,control,1,0,0,20.997025149601036
31205,control,1,0,0,17.375023520903454
25551,control,1,0,0,2.234904025559367
67707,control,1,0,0,25.11911109152552
48337,control,0,0,0,46.78695168474355
36505,control,1,0,0,44.75287421879465
44245,treatment,0,0,0,11.427768970606804
60182,treatment,0,0,0,23.753598169598593
61135,treatment,0,0,0,38.17473533599517
98054,control,0,0,0,15.676057943497419
103317,treatment,0,0,0,9.490077153653191
83995,treatment,0,0,0,17.0890153817346
93179,control,0,0,0,0.7187350105493673
68840,control,0,0,0,29.97861232950482
77499,control,1,0,0,17.837792800377173
31333,treatment,1,1,0,25.856905512647643
94316,control,0,0,0,10.59959230939969
59566,control,0,0,0,12.999021964735553
103348,treatment,0,0,0,22.281182606272598
42117,control,1,0,0,15.213530329030394
80554,treatment,1,1,0,22.896375722750868
100176,treatment,0,0,0,5.115756553257208
57049,treatment,0,0,0,2.4776293621401804
18264,control,1,0,0,14.172010246969403
10501,control,1,0,0,6.4996063695660995
10470,treatment,0,0,0,2.612641929414203
50507,control,0,0,0,2.5916672833535364
89955,control,0,0,0,30.599267712518422
73960,control,0,0,0,33.50491310441875
39317,control,1,0,0,34.75129881901424
87697,treatment,0,0,0,28.586775754908345
2022,treatment,0,0,0,4.218531320854842
105846,treatment,0,0,0,32.01469345511836
86417,control,0,0,0,11.769017923538561
48971,treatment,0,0,0,39.741506034608825
85529,treatment,0,0,0,8.88352131725729
63279,control,0,0,0,13.66967092057208
84589,treatment,0,0,0,6.140252094460392
58398,control,0,0,0,43.96866333601987
67938,control,1,0,0,31.454343401690718
3722,control,0,0,0,32.74163660221937
25899,treatment,0,0,0,8.93652798394557
85137,treatment,0,0,0,28.950063712719604
49472,treatment,0,0,0,31.287944954352618
90541,control,1,0,0,20.81005955662606
5364,treatment,1,0,0,3.1568340427601522
32824,treatment,0,0,0,21.186848033889916
93218,treatment,0,0,0,26.5892002234796
65808,control,1,0,0,28.652078909517684
68519,control,0,0,0,19.804937801905215
56663,control,0,0,0,22.556174060508784
14139,treatment,0,0,0,26.51085399731794
95086,control,0,0,0,46.27518208084004
34972,treatment,1,1,0,27.364669891355682
55663,control,0,0,0,22.664076311806152
2378,control,0,0,0,32.980582544328506
53443,treatment,1,1,0,24.362488022227637
78492,control,0,0,0,21.588885549602615
78621,treatment,0,0,0,16.076562526668237
37666,control,0,0,0,19.75081545974785
98764,control,1,0,0,19.00177112823513
61008,control,1,0,0,0.37768743925712955
26114,control,1,0,0,2.7335488968192747
59148,treatment,0,0,0,10.084888394237442
64416,treatment,0,0,0,23.948365022808325
705,control,1,0,0,20.616830138649306
67120,treatment,1,0,0,38.72335492142657
42181,control,1,0,0,16.744327354228336
54985,control,0,0,0,13.959516286392429
50285,control,1,1,0,7.665217924105801
49603,control,1,0,0,36.96440435953056
56809,control,0,0,0,5.333413904275476
51193,treatment,0,0,0,19.63023500053549
80955,treatment,0,0,0,1.1624726725221544
54465,control,0,0,0,19.466302308545412
63455,treatment,1,0,0,9.512663972344772
109421,control,0,0,0,10.199967630767558
2842,treatment,0,0,0,47.34693173024344
102438,control,1,0,0,11.697379855328382
22421,treatment,1,0,0,22.198377564242353
100388,treatment,0,0,0,36.692212746710176
104894,treatment,1,0,0,34.41313173148829
8822,treatment,0,0,0,28.759626144405996
20178,treatment,1,0,0,13.533093759605539
73908,treatment,0,0,0,12.613767453916038
22186,control,0,0,0,10.501298771719703
89006,treatment,1,1,0,33.03156499395495
75939,control,0,0,0,38.74201912320661
102889,control,0,0,0,40.92570991311876
72356,treatment,0,0,0,8.931154993677168
83942,control,0,0,0,19.384457116408218
68023,treatment,0,0,0,37.115345905318506
99333,control,0,0,0,22.595171341942986
30326,control,0,0,0,4.687783979339072
88059,treatment,0,0,0,47.614952703836934
73598,control,0,0,0,3.46608979822969
59768,treatment,0,0,0,45.40357276473698
92225,control,1,0,0,27.60922683339922
59810,control,0,0,0,34.80235752489967
81392,treatment,1,0,0,8.753139518224954
67966,treatment,1,1,0,22.54050184622124
91907,control,1,0,0,18.75057813965101
34484,control,1,0,0,27.385792598866036
13536,treatment,1,0,0,15.513696541788255
76394,treatment,0,0,0,2.8025813918642495
102852,treatment,1,0,0,36.76271652065302
97674,control,0,0,0,1.3533275464410102
102232,treatment,0,0,0,46.07782906021143
106992,treatment,0,0,0,18.91412678895153
31913,control,0,0,0,46.04703566358652
48364,treatment,0,0,0,35.22343442686368
41910,control,0,0,0,4.206705485951383
83440,control,1,0,0,12.72915374113519
17973,treatment,1,0,0,22.085758088798073
20457,control,0,0,0,9.344945709613016
28967,treatment,1,0,0,23.256116520834603
105546,control,0,0,0,25.774765797912934
84996,control,1,0,0,46.13430000671169
14673,treatment,1,0,0,22.712606784652515
72345,control,0,0,0,9.350361666019865
37688,treatment,1,0,0,13.070294351543842
31390,treatment,1,0,0,34.4145307418471
70674,control,0,0,0,31.316109590399883
23404,control,1,0,0,30.52816105377177
107363,treatment,0,0,0,3.367876596436389
51509,treatment,0,0,0,4.401908474496289
13864,control,1,0,0,12.421508829026717
97924,control,1,0,0,21.161318249858535
77791,control,1,0,0,47.531672187586146
59284,treatment,1,0,0,28.50679411704058
73271,control,0,0,0,32.014932698335116
26240,control,0,0,0,9.965254842723184
65155,control,0,0,0,6.377208246064706
60112,control,1,0,0,28.70834560807345
38554,control,0,0,0,22.55015298217769
69796,treatment,0,0,0,9.964050714239288
34816,treatment,0,0,0,1.1137261950429076
110756,control,0,0,0,28.21329706124763
6245,control,0,0,0,4.2518950617080895
79666,treatment,0,0,0,43.607293997417266
18829,control,1,0,0,24.601881360132815
4892,treatment,1,0,0,25.8196734785592
96631,control,0,0,0,12.563303601086485
